Year,Month,State,City,AVG_Dry_Spell,AVG_Frost_Days,AVG_Max_High_Temp,AVG_Min_Low_Temp,AVG_Precip_Percentile
2016,August,FL,Alachua,0.238095238095238,0.0,98.54705845424104,66.80495378766739,0.1152754207503776
2016,September,FL,Alachua,0.5238095238095238,0.0,97.49335187639508,61.22740426199774,0.040558418250647
2016,October,FL,Alachua,0.8571428571428571,0.0,91.49540265764507,48.94646815708703,0.0270409487953172
2016,November,FL,Alachua,0.7142857142857143,0.2857142857142857,85.87352591378347,40.56214460100444,0.0115104120387596
2016,December,FL,Alachua,0.6190476190476191,1.238095238095238,80.10430943080355,31.592997872488816,0.0134716650933437
2017,January,FL,Alachua,0.9047619047619048,2.7142857142857144,79.25324567522318,28.28717250279015,0.0145333720350273
2017,February,FL,Alachua,0.6666666666666666,1.0,81.4214132254464,32.84414969308034,0.0204517573585548
2017,March,FL,Alachua,0.5714285714285714,0.4285714285714285,84.71330165318079,36.60593122209819,0.0245273013543922
2017,April,FL,Alachua,0.4761904761904761,0.0,90.50746233258926,45.28395333426338,0.0164696569958951
2017,May,FL,Alachua,0.6190476190476191,0.0,96.55658429827008,53.8777103097098,0.0138484428353622
2017,June,FL,Alachua,0.1904761904761904,0.0,99.70127423967632,64.64547328404016,0.0910586011294468
2017,July,FL,Alachua,0.0952380952380952,0.0,100.36102678571426,68.84845790318077,0.1217464650948144
2017,August,FL,Alachua,0.0952380952380952,0.0,98.21774065290175,67.82928240094864,0.1225984649329642
2017,September,FL,Alachua,0.4285714285714285,0.0,95.5613825334821,63.51942958286829,0.056730335892273
2017,October,FL,Alachua,1.0,0.0,90.93406668526784,51.48152675083704,0.0201676619853847
2017,November,FL,Alachua,0.8095238095238095,0.0952380952380952,85.22428623744419,38.45762712751112,0.0170778006990479
2017,December,FL,Alachua,1.0,1.0952380952380951,81.07946114676336,32.68260620117186,0.0139510088133182
2018,January,FL,Alachua,0.6666666666666666,1.9523809523809523,79.64630510602676,28.59113542829239,0.017022636615605
2018,February,FL,Alachua,0.7142857142857143,1.1904761904761905,80.85542637416293,32.72537440708703,0.0135374751217446
2018,March,FL,Alachua,0.6666666666666666,0.4285714285714285,86.40971888950891,36.2187730189732,0.0091622811674278
2018,April,FL,Alachua,0.6666666666666666,0.0476190476190476,91.12263392857142,44.4089629255022,0.0141323720543238
2018,May,FL,Alachua,0.6190476190476191,0.0,96.69288800920758,56.22155447823657,0.0344767977712435
2018,June,FL,Alachua,0.1428571428571428,0.0,98.6703878348214,64.82915422712051,0.0994181840180953
2018,July,FL,Alachua,0.0952380952380952,0.0,99.15619018554686,68.4085443987165,0.0930899444881113
2018,August,FL,Alachua,0.2857142857142857,0.0,100.662426234654,66.77500558035712,0.065991650863059
2018,September,FL,Alachua,0.3809523809523809,0.0,96.8795640345982,64.87482857840398,0.0697001578402375
2018,October,FL,Alachua,1.238095238095238,0.0,91.81694632393972,48.84099417550221,0.0163744593694474
2018,November,FL,Alachua,0.7142857142857143,0.2857142857142857,86.60258126395088,36.66553728376114,0.0109898404386428
2018,December,FL,Alachua,0.6666666666666666,0.9523809523809524,80.18637730189732,32.16239048549105,0.0126076867480629
2019,January,FL,Alachua,0.8571428571428571,2.142857142857143,79.24994192940846,29.95255336216516,0.0253967636534815
2019,February,FL,Alachua,0.6666666666666666,0.4761904761904761,81.86708932059149,34.54288452148435,0.0211891961300917
2019,March,FL,Alachua,0.8095238095238095,0.3809523809523809,86.1082514299665,37.06643886021203,0.022015245373947
2019,April,FL,Alachua,0.6666666666666666,0.0,91.32816196986604,46.92512765066963,0.0294712246513666
2019,May,FL,Alachua,0.8571428571428571,0.0,96.23486798967632,55.96689662388391,0.0304716917454095
2019,June,FL,Alachua,0.0952380952380952,0.0,98.92804077148436,66.590307094029,0.08746354578567
2019,July,FL,Alachua,0.1428571428571428,0.0,99.82547729492188,69.11454677036829,0.1109741219014025
2019,August,FL,Alachua,0.0952380952380952,0.0,98.7362561035156,68.84214861188615,0.1260299417833222
2019,September,FL,Alachua,0.3333333333333333,0.0,96.83735560825887,66.02359828404016,0.0886799754452848
2019,October,FL,Alachua,0.9523809523809524,0.0,92.24983904157364,49.64083286830355,0.016965258857609
2019,November,FL,Alachua,0.5238095238095238,0.0952380952380952,86.12186139787944,40.58750209263389,0.0161776802809095
2019,December,FL,Alachua,0.7142857142857143,0.7142857142857143,81.30052176339282,34.48618722098212,0.0170707474034355
2020,January,FL,Alachua,0.7142857142857143,2.0,79.12084734235489,28.271203090122743,0.0141207369247306
2020,February,FL,Alachua,0.8095238095238095,1.0476190476190477,81.68068272181917,32.86698817661828,0.0235145480351108
2020,March,FL,Alachua,0.8095238095238095,0.2857142857142857,86.18787091936382,37.0588373674665,0.0098315295863245
2020,April,FL,Alachua,0.5714285714285714,0.0,91.56310459681916,44.82243600027899,0.0132029450910353
2020,May,FL,Alachua,0.7142857142857143,0.0,97.32206194196428,56.56762642996649,0.023326135385777
2020,June,FL,Alachua,0.1904761904761904,0.0,99.17257027762274,63.32981863839285,0.0983955071085135
2020,July,FL,Alachua,0.1428571428571428,0.0,98.36888636997764,69.11840244838167,0.1101666025201139
2020,August,FL,Alachua,0.2857142857142857,0.0,99.16514927455356,66.76688616071426,0.0993924701562434
2020,September,FL,Alachua,0.3809523809523809,0.0,96.48226440429686,64.6707287597656,0.0723670257953779
2020,October,FL,Alachua,0.6190476190476191,0.0,91.04931326729908,51.6766831752232,0.022687333351803
2020,November,FL,Alachua,1.0,0.1428571428571428,86.51172171456473,38.371737583705325,0.00563544468496
2020,December,FL,Alachua,0.9523809523809524,0.5714285714285714,81.17732578822542,33.91679983956471,0.0133293108010302
2021,January,FL,Alachua,0.6666666666666666,2.1904761904761907,80.02914725167409,28.88912126813613,0.0108978396249443
2021,February,FL,Alachua,0.5238095238095238,1.4285714285714286,81.6303731863839,32.18347115652899,0.0149826903851128
2021,March,FL,Alachua,0.8571428571428571,0.8095238095238095,87.03419747488837,34.39857910156248,0.005915808633602
2021,April,FL,Alachua,0.7142857142857143,0.0,91.36422066824774,46.23968802315847,0.0111812780890946
2021,May,FL,Alachua,0.5238095238095238,0.0,96.70074061802454,56.17601353236604,0.0333320356391183
2021,June,FL,Alachua,0.238095238095238,0.0,99.34896100725445,66.01800833565846,0.1081907528681772
2021,July,FL,Alachua,0.0476190476190476,0.0,99.20130737304684,68.929764578683,0.1359972628765855
2021,August,FL,Alachua,0.0952380952380952,0.0,98.882787562779,68.55306169782364,0.0749269267781499
2021,September,FL,Alachua,0.3333333333333333,0.0,97.45201189313616,66.00770211356026,0.0674332888230782
2021,October,FL,Alachua,0.8571428571428571,0.0,91.23480957031248,49.08551845005578,0.0237278615669884
2021,November,FL,Alachua,0.8095238095238095,0.1428571428571428,86.98277884347097,40.52490356445311,0.0146363980642919
2021,December,FL,Alachua,0.7619047619047619,0.9523809523809524,80.91862653459819,32.24286795479909,0.0055931635631482
2022,January,FL,Alachua,0.6666666666666666,1.761904761904762,78.60077287946426,30.17851858956471,0.0162653037156627
2022,February,FL,Alachua,0.6190476190476191,0.7142857142857143,81.6223636300223,33.67637974330356,0.0239882845084767
2022,March,FL,Alachua,1.0476190476190477,0.5238095238095238,86.77288766043526,37.16714163643971,0.0089770830592761
2022,April,FL,Alachua,0.8571428571428571,0.0,91.29576799665178,46.68478864397319,0.0130810644679699
2022,May,FL,Alachua,0.8571428571428571,0.0,96.07952130998883,54.96641095842632,0.0231992756626727
2022,June,FL,Alachua,0.5714285714285714,0.0,99.82409354073658,65.82292253766738,0.0579621251296145
2022,July,FL,Alachua,0.0476190476190476,0.0,99.74417585100444,69.68574951171873,0.1210827214708638
2022,August,FL,Alachua,0.2857142857142857,0.0,99.86757324218748,68.34493094308034,0.0967012732937283
2022,September,FL,Alachua,0.1428571428571428,0.0,96.50281930106026,64.6434591238839,0.0900426706605714
2022,October,FL,Alachua,1.0476190476190477,0.0,91.10315673828124,48.12272373744418,0.0115006477655361
2022,November,FL,Alachua,0.9523809523809524,0.1428571428571428,86.2454105050223,39.87104963030132,0.0066823001891824
2022,December,FL,Alachua,1.0952380952380951,1.238095238095238,81.41874773297988,31.88274919782363,0.0131944563488357
2006,January,MS,Ackerman,0.7619047619047619,15.761904761904765,68.28475987025668,16.643736397879444,0.0202183981189333
2006,February,MS,Ackerman,0.2857142857142857,8.619047619047619,71.71026559012273,18.613628191266724,0.0355082187390453
2006,March,MS,Ackerman,0.5714285714285714,4.238095238095238,77.42364013671873,25.492232317243285,0.0259101352240854
2006,April,MS,Ackerman,0.7142857142857143,0.1904761904761904,83.61012782505577,36.42570574079239,0.0502674442261166
2006,May,MS,Ackerman,0.6190476190476191,0.0,89.57071829659597,48.23722220284596,0.068791435678188
2006,June,MS,Ackerman,0.5714285714285714,0.0,94.8460182407924,57.24002110072544,0.0369651916533922
2006,July,MS,Ackerman,0.3809523809523809,0.0,99.6217306082589,61.68307529994416,0.0353889455951529
2006,August,MS,Ackerman,0.5714285714285714,0.0,98.23465698242188,62.05735857282364,0.027957366993409
2006,September,MS,Ackerman,0.5714285714285714,0.0,93.88622384207588,51.532587018694166,0.0248704052067452
2006,October,MS,Ackerman,1.3333333333333333,0.1428571428571428,87.80618321010041,37.73354439871649,0.0061828601162797
2006,November,MS,Ackerman,0.6666666666666666,4.476190476190476,79.14696602957586,24.68872889927453,0.0116169492451011
2006,December,MS,Ackerman,0.5714285714285714,11.38095238095238,71.682645438058,17.47483380998882,0.010670254326504
2007,January,MS,Ackerman,0.8095238095238095,14.0,68.30099870954238,16.43351300920757,0.0395615660446106
2007,February,MS,Ackerman,0.6190476190476191,8.285714285714286,72.77459751674105,18.890093906947524,0.0223269700163205
2007,March,MS,Ackerman,0.6666666666666666,2.857142857142857,78.28573468889506,25.70718505859373,0.0328746347943593
2007,April,MS,Ackerman,0.5238095238095238,0.238095238095238,84.79773681640624,37.027186279296856,0.0307318830766932
2007,May,MS,Ackerman,0.5238095238095238,0.0,90.81020891462052,48.90787475585935,0.0323048477488631
2007,June,MS,Ackerman,0.5238095238095238,0.0,96.01710588727676,58.53559169224328,0.0332940821919571
2007,July,MS,Ackerman,0.4285714285714285,0.0,98.2683091517857,63.56995884486605,0.057818532625644
2007,August,MS,Ackerman,0.5714285714285714,0.0,98.12853951590398,63.52098859514505,0.0357194076263996
2007,September,MS,Ackerman,1.0476190476190477,0.0,94.31419363839284,49.46014177594864,0.0163465888664935
2007,October,MS,Ackerman,1.380952380952381,0.1904761904761904,88.3463391113281,37.14757812499998,0.0093177273080846
2007,November,MS,Ackerman,0.8571428571428571,3.1904761904761907,79.4387733677455,26.601234130859343,0.0264256294037834
2007,December,MS,Ackerman,0.9523809523809524,13.952380952380953,72.10639857700892,15.572041015624976,0.0172971892913263
2008,January,MS,Ackerman,0.6666666666666666,14.285714285714286,68.91382655552454,16.90070399693078,0.029937313854397
2008,February,MS,Ackerman,0.3809523809523809,7.285714285714286,73.23162876674105,22.728098318917382,0.0345823408668026
2008,March,MS,Ackerman,0.238095238095238,2.761904761904762,77.94473214285712,28.28389229910712,0.0369151205012364
2008,April,MS,Ackerman,0.5238095238095238,0.0952380952380952,84.79692068917409,36.90565133231024,0.0304308621073184
2008,May,MS,Ackerman,0.5238095238095238,0.0,91.75262398856025,45.419830671037936,0.0397261830172263
2008,June,MS,Ackerman,0.6666666666666666,0.0,96.35257341657363,58.642745012555785,0.0360775833022089
2008,July,MS,Ackerman,0.4285714285714285,0.0,99.34988961356024,63.47095633370535,0.0388517117006843
2008,August,MS,Ackerman,0.5714285714285714,0.0,98.26712419782363,61.23665108816962,0.0271101963269765
2008,September,MS,Ackerman,0.7619047619047619,0.0,95.01261021205352,49.25436523437499,0.0176751832417071
2008,October,MS,Ackerman,1.1904761904761905,0.0952380952380952,88.17566127232142,38.77557669503347,0.0133308417660453
2008,November,MS,Ackerman,0.5238095238095238,2.7142857142857144,78.29692766462053,27.80020612444195,0.0278908288591266
2008,December,MS,Ackerman,0.7619047619047619,11.523809523809524,70.79235264369417,17.16445172991069,0.0326961908265277
2009,January,MS,Ackerman,0.3333333333333333,14.571428571428571,67.95626342773437,15.086324986049084,0.0323076697779257
2009,February,MS,Ackerman,0.5238095238095238,9.0,71.52209856305801,19.342316022600425,0.0263590190563633
2009,March,MS,Ackerman,0.6190476190476191,4.190476190476191,76.94705060686381,25.795601457868287,0.0314067249954265
2009,April,MS,Ackerman,0.238095238095238,0.4285714285714285,83.96785313197542,35.929625941685245,0.0424382702733364
2009,May,MS,Ackerman,0.5238095238095238,0.0,90.18133056640625,48.04059570312498,0.033006693290637
2009,June,MS,Ackerman,0.6666666666666666,0.0,96.236795828683,56.90126552036829,0.0409338808127815
2009,July,MS,Ackerman,0.5714285714285714,0.0,96.96114536830352,64.04006120954239,0.0653720950821622
2009,August,MS,Ackerman,0.4285714285714285,0.0,96.62219883510042,62.21782958984373,0.0300426682587067
2009,September,MS,Ackerman,0.9047619047619048,0.0,92.39713954380578,48.33325578962052,0.0211094691696521
2009,October,MS,Ackerman,0.9523809523809524,0.3809523809523809,86.88087280273434,35.14038643973211,0.0124809169308502
2009,November,MS,Ackerman,0.8095238095238095,3.238095238095238,79.30517700195311,26.77969395228792,0.0239927331648491
2009,December,MS,Ackerman,0.8571428571428571,12.61904761904762,71.17291904994417,16.59597987583703,0.0151122646801993
2010,January,MS,Ackerman,0.6190476190476191,14.095238095238097,68.09141095842631,18.41428780691962,0.0337212150043342
2010,February,MS,Ackerman,0.4761904761904761,10.952380952380953,72.01553379603791,17.75386038643971,0.0286031927209378
2010,March,MS,Ackerman,0.4285714285714285,4.238095238095238,77.9067613002232,25.69939522879462,0.0322841719316293
2010,April,MS,Ackerman,0.5714285714285714,0.2857142857142857,84.86762294224329,36.15701154436381,0.0510112970246323
2010,May,MS,Ackerman,0.7142857142857143,0.0,91.4821798270089,46.70917567661828,0.0226506612444364
2010,June,MS,Ackerman,0.5238095238095238,0.0,95.6844084821428,57.917155587332566,0.0474058825409339
2010,July,MS,Ackerman,0.4761904761904761,0.0,98.22930507114953,63.19081804547987,0.0574765339759516
2010,August,MS,Ackerman,0.6190476190476191,0.0,98.6402303641183,61.48165405273436,0.0256725956997471
2010,September,MS,Ackerman,0.9047619047619048,0.0,95.10634451729908,52.457876499720975,0.0209428945658948
2010,October,MS,Ackerman,1.1428571428571428,0.1428571428571428,87.92948381696426,36.57159894670757,0.011212359788037
2010,November,MS,Ackerman,0.5714285714285714,3.380952380952381,80.56429129464284,26.58538504464284,0.0329130128675781
2010,December,MS,Ackerman,0.7619047619047619,11.428571428571429,72.13988333565847,17.729156842912925,0.022009696097651
2011,January,MS,Ackerman,0.9047619047619048,16.952380952380953,68.11264334542409,14.769079066685244,0.0191633239026648
2011,February,MS,Ackerman,0.7142857142857143,8.80952380952381,72.5212449428013,18.52018293108257,0.0188015540839375
2011,March,MS,Ackerman,0.3809523809523809,3.761904761904762,78.9492408970424,26.265324532645064,0.033005756106988
2011,April,MS,Ackerman,0.4285714285714285,0.3333333333333333,84.15232666015625,37.77132690429685,0.0374051392721732
2011,May,MS,Ackerman,0.8095238095238095,0.0,91.61096836635042,48.33596313476559,0.0386643984689602
2011,June,MS,Ackerman,0.8095238095238095,0.0,98.42165475027902,55.70799857003346,0.0232891498384278
2011,July,MS,Ackerman,0.4761904761904761,0.0,100.66675013950892,61.94111275809149,0.04719616874356
2011,August,MS,Ackerman,0.4761904761904761,0.0,100.77017072405133,61.2504415457589,0.0225678171332388
2011,September,MS,Ackerman,0.7619047619047619,0.0,95.03982753208702,50.28525425502229,0.0295077814706886
2011,October,MS,Ackerman,1.0476190476190477,0.1904761904761904,87.76513619559151,35.91283255440846,0.0136486099147755
2011,November,MS,Ackerman,0.9523809523809524,3.809523809523809,78.78752999441963,25.22704851422989,0.0132571187013709
2011,December,MS,Ackerman,1.0476190476190477,12.38095238095238,71.14864711216515,19.51493216378346,0.0060379691692554
2012,January,MS,Ackerman,0.6666666666666666,13.761904761904765,69.28072806222096,15.283173828124978,0.0289169575849991
2012,February,MS,Ackerman,0.5714285714285714,9.666666666666666,73.50400861467631,19.513498709542382,0.01948677870794
2012,March,MS,Ackerman,0.5238095238095238,2.8095238095238093,80.14324811662944,28.543698032924084,0.0203760680229549
2012,April,MS,Ackerman,0.7142857142857143,0.2857142857142857,85.55268851143971,38.2793713378906,0.0368985993420645
2012,May,MS,Ackerman,0.4761904761904761,0.0,92.35553274972096,47.5884272112165,0.0286220455256095
2012,June,MS,Ackerman,0.6190476190476191,0.0,98.574832938058,59.07410487583703,0.0489653553938064
2012,July,MS,Ackerman,0.4285714285714285,0.0,100.36587123325891,64.96579014369418,0.0458804010147102
2012,August,MS,Ackerman,0.6190476190476191,0.0,98.26796125139508,62.03545915876113,0.0223749975293736
2012,September,MS,Ackerman,0.7142857142857143,0.0,94.65516741071426,49.46437935965399,0.0223278201802192
2012,October,MS,Ackerman,1.1428571428571428,0.0952380952380952,87.24078491210936,38.43960431780132,0.0132493210878014
2012,November,MS,Ackerman,0.8095238095238095,2.9047619047619047,78.59955392020089,25.98029994419641,0.0242297462422879
2012,December,MS,Ackerman,1.0476190476190477,12.19047619047619,71.60604195731025,18.072610386439717,0.0137286503833906
2013,January,MS,Ackerman,0.5238095238095238,13.333333333333334,69.62513898577006,16.81489554268971,0.0320770879801308
2013,February,MS,Ackerman,0.4761904761904761,7.571428571428571,72.23234113420756,20.02749930245533,0.0252311555177727
2013,March,MS,Ackerman,0.4285714285714285,3.761904761904762,77.31177054268971,26.001506173270062,0.0282713982426115
2013,April,MS,Ackerman,0.6666666666666666,0.1428571428571428,83.98633893694195,36.9707531738281,0.0369718221387993
2013,May,MS,Ackerman,0.6190476190476191,0.0,91.1038316127232,48.83680890764507,0.0255359265677626
2013,June,MS,Ackerman,0.3809523809523809,0.0,96.87437953404016,57.51677716936382,0.0387958148443169
2013,July,MS,Ackerman,0.6190476190476191,0.0,99.25269723074776,63.24439732142857,0.0301857398369584
2013,August,MS,Ackerman,0.5238095238095238,0.0,99.32718191964284,62.645514264787934,0.0314083283818985
2013,September,MS,Ackerman,0.6190476190476191,0.0,94.78320521763392,51.86788713727677,0.0357985336355056
2013,October,MS,Ackerman,1.2857142857142858,0.1904761904761904,87.53381120954239,38.008848702566944,0.0177324426708872
2013,November,MS,Ackerman,0.9047619047619048,3.1904761904761907,78.4138902064732,28.17127720424105,0.0176466994962211
2013,December,MS,Ackerman,0.6666666666666666,12.238095238095235,71.59718488420756,16.07787248883927,0.0226971962544326
2014,January,MS,Ackerman,0.6666666666666666,14.857142857142858,67.46293282645087,17.885026681082568,0.0230536932032532
2014,February,MS,Ackerman,0.6666666666666666,9.0,72.85333286830355,19.74894880022319,0.0268221358870971
2014,March,MS,Ackerman,0.3333333333333333,4.333333333333333,77.36734566824774,25.093941301618283,0.0319348319638862
2014,April,MS,Ackerman,0.8571428571428571,0.6190476190476191,85.98670601981023,33.07528111049105,0.0276599863526037
2014,May,MS,Ackerman,0.5714285714285714,0.0476190476190476,91.53295235770086,48.611024169921855,0.05373781955465
2014,June,MS,Ackerman,0.5238095238095238,0.0,97.1103501674107,56.98078560965399,0.0553601952505738
2014,July,MS,Ackerman,0.4761904761904761,0.0,99.95187761579238,63.033336879185256,0.0476577848933375
2014,August,MS,Ackerman,0.4285714285714285,0.0,98.5968762207031,63.40955583844865,0.0391897312983642
2014,September,MS,Ackerman,0.7142857142857143,0.0,94.11627232142854,52.22658551897321,0.0305458445906415
2014,October,MS,Ackerman,1.0952380952380951,0.0,87.65393624441963,38.67103916713168,0.0130180552845153
2014,November,MS,Ackerman,0.7619047619047619,3.523809523809524,80.19269967215398,26.391408342633905,0.0156875433181182
2014,December,MS,Ackerman,0.8095238095238095,11.428571428571429,72.07304460797988,18.531028006417397,0.020664327096151
2015,January,MS,Ackerman,0.5714285714285714,15.095238095238097,68.95619192940846,14.607491106305778,0.030116858252104
2015,February,MS,Ackerman,0.5238095238095238,9.333333333333334,71.44439644949775,20.4280516706194,0.0269343973307568
2015,March,MS,Ackerman,0.3809523809523809,4.666666666666667,78.05835693359374,26.028302350725426,0.0286950295712332
2015,April,MS,Ackerman,0.5714285714285714,0.3333333333333333,83.9226077706473,36.659701450892825,0.0403712057204624
2015,May,MS,Ackerman,0.5238095238095238,0.0,91.35976597377228,48.78992344447542,0.0456331431026395
2015,June,MS,Ackerman,0.5238095238095238,0.0,96.21675885881692,57.66551374162945,0.0434923380127413
2015,July,MS,Ackerman,0.4285714285714285,0.0,99.23802001953123,64.37195818219864,0.0658502538537542
2015,August,MS,Ackerman,0.6190476190476191,0.0,96.9693092564174,62.13380510602676,0.0380018783188133
2015,September,MS,Ackerman,0.6666666666666666,0.0,94.04761823381692,50.816137172154,0.0245275551080178
2015,October,MS,Ackerman,1.0476190476190477,0.1904761904761904,87.91537684849328,37.12352591378345,0.0090357373893169
2015,November,MS,Ackerman,0.7142857142857143,4.333333333333333,77.4892102050781,25.491761474609355,0.0159759477276916
2015,December,MS,Ackerman,0.8095238095238095,12.476190476190476,71.33681413922989,18.801153041294626,0.0192090139793588
2016,January,MS,Ackerman,0.6666666666666666,13.80952380952381,70.02867204938615,15.758431919642836,0.0242033776580494
2016,February,MS,Ackerman,0.7142857142857143,11.047619047619047,71.36270002092631,18.898130929129444,0.032585080677325
2016,March,MS,Ackerman,0.5238095238095238,2.6666666666666665,77.2805170549665,26.76291887555801,0.0287649989580441
2016,April,MS,Ackerman,0.4285714285714285,0.0952380952380952,85.18907505580356,36.73848650251115,0.0413589680113385
2016,May,MS,Ackerman,0.7619047619047619,0.0,90.1660857282366,47.5761748395647,0.0345192480955162
2016,June,MS,Ackerman,0.5714285714285714,0.0,94.70982177734372,59.11678676060265,0.0424379732813711
2016,July,MS,Ackerman,0.2857142857142857,0.0,98.60577253069194,63.64641060965399,0.0603790687115267
2016,August,MS,Ackerman,0.5714285714285714,0.0,98.23505458286829,62.65380371093747,0.0390471396233298
2016,September,MS,Ackerman,1.238095238095238,0.0,96.31900756835935,51.681375906808,0.0165526747544659
2016,October,MS,Ackerman,1.1904761904761905,0.3809523809523809,88.89833147321428,35.3165051269531,0.0202983973342845
2016,November,MS,Ackerman,0.6666666666666666,3.2857142857142856,78.66454851422989,28.427611781529,0.0354928609895795
2016,December,MS,Ackerman,0.9047619047619048,13.142857142857142,71.23921369280131,17.45901872907364,0.0094421213783281
2017,January,MS,Ackerman,0.6190476190476191,14.523809523809524,68.70041190011159,15.654221365792392,0.0330544232063329
2017,February,MS,Ackerman,0.3809523809523809,9.61904761904762,72.0607189941406,20.05579956054685,0.0196063189614874
2017,March,MS,Ackerman,0.6666666666666666,3.6666666666666665,77.3151135253906,27.366578369140605,0.030772251011308
2017,April,MS,Ackerman,0.5714285714285714,0.3333333333333333,85.2280032784598,37.51597848074775,0.0474455399766764
2017,May,MS,Ackerman,0.7142857142857143,0.0,92.0765898786272,45.939470912388366,0.0464435515221741
2017,June,MS,Ackerman,0.6190476190476191,0.0,97.45908238002228,57.04589529854909,0.0288387595389314
2017,July,MS,Ackerman,0.7142857142857143,0.0,99.71382219587052,64.84055908203122,0.0552208499532482
2017,August,MS,Ackerman,0.6190476190476191,0.0,99.5387472098214,61.65395629882809,0.0232935057144476
2017,September,MS,Ackerman,0.6190476190476191,0.0,96.18965663364952,50.83520891462052,0.0210643996939955
2017,October,MS,Ackerman,1.380952380952381,0.1428571428571428,87.53619158063614,37.54713518415176,0.0117953251791291
2017,November,MS,Ackerman,0.9523809523809524,3.1904761904761907,78.5902103097098,26.302850690569173,0.0172955946335481
2017,December,MS,Ackerman,0.8571428571428571,10.428571428571429,72.0100589425223,18.81841988699774,0.0183735737296092
2018,January,MS,Ackerman,0.8571428571428571,13.666666666666666,70.24031581333702,15.925497349330332,0.0264766020781438
2018,February,MS,Ackerman,0.5238095238095238,10.047619047619047,72.29613246372766,20.05619977678569,0.0387791688143406
2018,March,MS,Ackerman,0.5238095238095238,3.0476190476190474,79.81889247349328,27.43741925920757,0.0223979098534162
2018,April,MS,Ackerman,0.6666666666666666,0.4761904761904761,85.38578526088169,35.444213344029,0.0305771650269558
2018,May,MS,Ackerman,0.6190476190476191,0.0,91.3409427315848,49.26988996233256,0.0458976294490564
2018,June,MS,Ackerman,0.3333333333333333,0.0,96.00801862444192,57.142713623046845,0.0423728685277469
2018,July,MS,Ackerman,0.2857142857142857,0.0,99.57493669782365,64.34908569335934,0.0440346376462779
2018,August,MS,Ackerman,0.7142857142857143,0.0,100.58578351702008,64.44955566406249,0.0223448816574087
2018,September,MS,Ackerman,0.9523809523809524,0.0,95.68882655552451,51.30952793666292,0.0264417483836261
2018,October,MS,Ackerman,1.5238095238095235,0.0952380952380952,88.03052664620532,37.81011387416292,0.0053839207722612
2018,November,MS,Ackerman,0.6190476190476191,3.4761904761904763,80.6191130719866,26.243937813895062,0.0247338590141876
2018,December,MS,Ackerman,0.5714285714285714,11.142857142857142,71.40958548409597,19.92013148716516,0.0118570181091647
2019,January,MS,Ackerman,0.8095238095238095,13.904761904761903,68.6100807407924,18.393133893694177,0.0224471179752499
2019,February,MS,Ackerman,0.4285714285714285,6.809523809523809,73.38567278180801,22.438012172154,0.034364866417573
2019,March,MS,Ackerman,0.5714285714285714,4.190476190476191,77.27532732282364,26.70976858956471,0.0310431659578473
2019,April,MS,Ackerman,0.3333333333333333,0.3333333333333333,84.42865635463166,35.7896496582031,0.0427614206976412
2019,May,MS,Ackerman,0.6190476190476191,0.0,91.13042898995532,47.00923060825891,0.0442865265414416
2019,June,MS,Ackerman,0.5238095238095238,0.0,97.06777814592633,58.85585362025667,0.040078752663829
2019,July,MS,Ackerman,0.4285714285714285,0.0,100.5306949288504,63.95312011718748,0.0451372095010706
2019,August,MS,Ackerman,0.5238095238095238,0.0,100.93661097935266,63.255537981305785,0.0249786591123104
2019,September,MS,Ackerman,1.0952380952380951,0.0,97.06339146205352,52.35898908342632,0.0224863925788148
2019,October,MS,Ackerman,1.5238095238095235,0.5714285714285714,89.71532976422989,35.19929931640623,0.0071791167887949
2019,November,MS,Ackerman,0.6666666666666666,3.0,79.11815830775669,28.45668631417408,0.0317894669213364
2019,December,MS,Ackerman,0.8095238095238095,11.761904761904765,72.0833743722098,19.87483380998881,0.0087584695857116
2020,January,MS,Ackerman,0.4761904761904761,15.095238095238097,68.53057373046875,17.01578578404016,0.0237989536106825
2020,February,MS,Ackerman,0.8095238095238095,8.333333333333334,72.94217825753346,21.173574741908467,0.0157905101265791
2020,March,MS,Ackerman,0.5238095238095238,3.095238095238096,77.94994803292408,27.16533761160712,0.0375396342435177
2020,April,MS,Ackerman,0.6190476190476191,0.2857142857142857,84.35731584821426,36.96042602539061,0.0279601814182417
2020,May,MS,Ackerman,0.8571428571428571,0.0,92.81971296037943,47.43947875976559,0.0308631825473547
2020,June,MS,Ackerman,0.7619047619047619,0.0,97.7019273158482,56.53485839843748,0.0365185722599735
2020,July,MS,Ackerman,0.5238095238095238,0.0,98.5299093191964,64.78609828404016,0.0747274740069104
2020,August,MS,Ackerman,0.5714285714285714,0.0,99.69671229771204,62.61502458844864,0.0312360375747835
2020,September,MS,Ackerman,0.8095238095238095,0.0,96.1542204938616,53.64742117745533,0.0256279986186055
2020,October,MS,Ackerman,1.1428571428571428,0.1904761904761904,90.02205235072543,35.81377511160712,0.0107704448222059
2020,November,MS,Ackerman,0.9047619047619048,3.4761904761904763,78.99718314034594,26.668449532645063,0.0119310704230699
2020,December,MS,Ackerman,0.8571428571428571,10.80952380952381,72.29867501395088,19.765752650669626,0.0189018995507304
2021,January,MS,Ackerman,0.4761904761904761,13.095238095238097,70.84207362583703,15.348176269531228,0.0345601981778424
